source_hint,source_root,original_filename,relative_path,size_bytes,sha256,width,height,product_name,brand,variant,size,category,skin,confidence,target_filename,action,notes,created_at,updated_at
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_15 a.m. (8).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_15 a.m. (8).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_15 a.m. (8).png",2090599,2c0fdf07e796689b70bb43df7672474ecc10545827e29dec52303ad8d043b24b,,,Leche entera,,,1l,lacteos,dark,0.95,leche-entera-1l-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro. Nombre con sufijo por colisión estable dentro de dark.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_15 a.m. (9).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_15 a.m. (9).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_15 a.m. (9).png",1988832,8f66a574a6e97ad80cc7b25b3b8711c75461f4d06d46fe70a4a19782de962b40,,,Leche descremada,,,1l,lacteos,dark,0.95,leche-descremada-1l.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_16 a.m. (1).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_16 a.m. (1).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_16 a.m. (1).png",1914422,296b9e8d6d408ce8e73893b6ab7d13f1309bea4eceb7129f3cb8af82751c3d75,,,Leche saborizada de chocolate,,chocolate,1l,lacteos,light,0.95,leche-saborizada-de-chocolate-1l.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_17 a.m. (10).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_17 a.m. (10).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_17 a.m. (10).png",1925340,f3540c3204409cb4a87056e35338c35acf61ff8238e5d678eeaa26fbc5f28fce,,,Leche deslactosada,,,1l,lacteos,dark,0.95,leche-deslactosada-1l-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro. Nombre con sufijo por colisión estable dentro de dark.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_17 a.m. (2).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_17 a.m. (2).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_17 a.m. (2).png",1872707,bd4837c252578c11091fab0e15d4634a3c11008b27cb9d87d649588991be8ef9,,,Leche saborizada de fresa,,fresa,1l,lacteos,light,0.95,leche-saborizada-de-fresa-1l.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_17 a.m. (3).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_17 a.m. (3).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_17 a.m. (3).png",1916676,bd33ba0c0495df3f86019301f791b20ad5a574f490e261cd5054a912a1493881,,,Leche evaporada,,,387g,lacteos,light,0.95,leche-evaporada-387g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_18 a.m. (4).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_18 a.m. (4).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_18 a.m. (4).png",2014232,0de9bff973498eda8a2f2fc3a63c72862999dbcf5fb91a97d32d842921e137ff,,,Leche condensada,,,387g,lacteos,light,0.95,leche-condensada-387g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_18 a.m. (5).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_18 a.m. (5).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_18 a.m. (5).png",1800822,95ed5c9bbc30248309fc4778d5b24d1f90985f98d62829062e00a9c2d2ae6ce0,,,Crema para café,,,500ml,lacteos,light,0.95,crema-para-cafe-500ml.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_19 a.m. (6).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_19 a.m. (6).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_19 a.m. (6).png",2188540,52cf9ac585e871f9a0aef9b7599c36d285f17f7dfec13c580b4f5cae4a29a218,,,Leche saborizada de chocolate,,chocolate,1l,lacteos,dark,0.95,leche-saborizada-de-chocolate-1l.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_19 a.m. (7).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_19 a.m. (7).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_19 a.m. (7).png",2056975,078df78594da0da81071ec513adb06445bad751fdd267083bdd9a1e0f9641e2a,,,Leche saborizada de fresa,,fresa,1l,lacteos,dark,0.95,leche-saborizada-de-fresa-1l.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_20 a.m. (8).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_20 a.m. (8).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_20 a.m. (8).png",2004004,0e00d865a0c4f288a5967a510e9fbcf3d99730cc029754214900fa0786753876,,,Leche evaporada,,,387g,lacteos,dark,0.95,leche-evaporada-387g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_20 a.m. (9).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_20 a.m. (9).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_20 a.m. (9).png",2017826,61f4ccda9048ffe4a600e66c2d2a88fa16db39808aca02cedd25a811fae51b95,,,Leche condensada,,,387g,lacteos,dark,0.95,leche-condensada-387g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_21 a.m. (10).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_21 a.m. (10).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_21 a.m. (10).png",1917605,527759c977d02046ae36eefe3d87e8b00cc9ffeafe65b61827c5a8ae5fa4fedc,,,Crema para café,,,500ml,lacteos,dark,0.95,crema-para-cafe-500ml.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_22 a.m. (1).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_22 a.m. (1).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_22 a.m. (1).png",1768845,5ef1ecdecc78bf54e1348427f7408f06798ee604cc83637308d2432d0e9faad3,,,Crema para batir,,,500ml,lacteos,light,0.95,crema-para-batir-500ml.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_23 a.m. (2).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_23 a.m. (2).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_23 a.m. (2).png",1959207,84bcfd84b01806cfd844255d633ae9f90e65f4ad7fe5ba4b5ed9ad3e2ac54d36,,,Crema ácida,,,400g,lacteos,light,0.95,crema-acida-400g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_23 a.m. (3).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_23 a.m. (3).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_23 a.m. (3).png",1990717,01e7b78ea84c4fe63fc3af9d8cae949014d4574265c73415c18259fb2efce9ec,,,Queso crema,,,190g,lacteos,light,0.95,queso-crema-190g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_24 a.m. (4).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_24 a.m. (4).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_24 a.m. (4).png",1994683,0104bc0c9263e694ba5afeb90327b7b03369d1a06b4c6ed86390236ffce3d04f,,,Queso mozzarella,,,400g,lacteos,light,0.95,queso-mozzarella-400g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_24 a.m. (5).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_24 a.m. (5).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_24 a.m. (5).png",1984955,da0d1941f9d530b66ad83345b82c399ffb7c99f3d028c8912fe434dcc9a9c115,,,Queso cheddar,,,200g,lacteos,light,0.95,queso-cheddar-200g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_24 a.m. (6).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_24 a.m. (6).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_24 a.m. (6).png",2196776,275ce21964da1079fc07aeff32c8cb418ab0dc5431bcd0492217d1343a0d4fd9,,,Crema para batir,,,500ml,lacteos,dark,0.95,crema-para-batir-500ml.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_25 a.m. (7).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_25 a.m. (7).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_25 a.m. (7).png",2271625,80d9fce15fa5baa709a98b52d4a858f284cdc9a33e72f8c2a3302120e0640c9a,,,Crema ácida,,,400g,lacteos,dark,0.95,crema-acida-400g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_25 a.m. (8).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_25 a.m. (8).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_25 a.m. (8).png",1988736,7e670a1f5653e95946857f0d7b2e657c80620a4775e3ea12fcb97737f3e57989,,,Queso crema,,,190g,lacteos,dark,0.95,queso-crema-190g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_26 a.m. (9).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_26 a.m. (9).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_26 a.m. (9).png",2382807,326eb1370fe178bfd88623c71d0c838fcc64259f50b57a4b4de0a3e13850b32c,,,Queso mozzarella,,,400g,lacteos,dark,0.95,queso-mozzarella-400g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_27 a.m. (10).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_27 a.m. (10).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_27 a.m. (10).png",2301772,b22a3151eae75e44b234312f1718546de08b7b7ebfc6fd580a23b1a3104c79c6,,,Queso cheddar,,,200g,lacteos,dark,0.95,queso-cheddar-200g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (1).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_29 a.m. (1).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (1).png",1768845,5ef1ecdecc78bf54e1348427f7408f06798ee604cc83637308d2432d0e9faad3,,,Crema para batir,,,500ml,lacteos,light,0.95,crema-para-batir-500ml-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro. Nombre con sufijo por colisión estable dentro de light.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (10).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_29 a.m. (10).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (10).png",2301772,b22a3151eae75e44b234312f1718546de08b7b7ebfc6fd580a23b1a3104c79c6,,,Queso cheddar,,,200g,lacteos,dark,0.95,queso-cheddar-200g-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro. Nombre con sufijo por colisión estable dentro de dark.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (2).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_29 a.m. (2).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (2).png",1959207,84bcfd84b01806cfd844255d633ae9f90e65f4ad7fe5ba4b5ed9ad3e2ac54d36,,,Crema ácida,,,400g,lacteos,light,0.95,crema-acida-400g-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro. Nombre con sufijo por colisión estable dentro de light.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (3).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_29 a.m. (3).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (3).png",1990717,01e7b78ea84c4fe63fc3af9d8cae949014d4574265c73415c18259fb2efce9ec,,,Queso crema,,,190g,lacteos,light,0.95,queso-crema-190g-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro. Nombre con sufijo por colisión estable dentro de light.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (4).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_29 a.m. (4).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (4).png",1994683,0104bc0c9263e694ba5afeb90327b7b03369d1a06b4c6ed86390236ffce3d04f,,,Queso mozzarella,,,400g,lacteos,light,0.95,queso-mozzarella-400g-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro. Nombre con sufijo por colisión estable dentro de light.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (5).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_29 a.m. (5).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (5).png",1984955,da0d1941f9d530b66ad83345b82c399ffb7c99f3d028c8912fe434dcc9a9c115,,,Queso cheddar,,,200g,lacteos,light,0.95,queso-cheddar-200g-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro. Nombre con sufijo por colisión estable dentro de light.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (6).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_29 a.m. (6).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (6).png",2196776,275ce21964da1079fc07aeff32c8cb418ab0dc5431bcd0492217d1343a0d4fd9,,,Crema para batir,,,500ml,lacteos,dark,0.95,crema-para-batir-500ml-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro. Nombre con sufijo por colisión estable dentro de dark.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (7).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_29 a.m. (7).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (7).png",2271625,80d9fce15fa5baa709a98b52d4a858f284cdc9a33e72f8c2a3302120e0640c9a,,,Crema ácida,,,400g,lacteos,dark,0.95,crema-acida-400g-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro. Nombre con sufijo por colisión estable dentro de dark.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (8).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_29 a.m. (8).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (8).png",1988736,7e670a1f5653e95946857f0d7b2e657c80620a4775e3ea12fcb97737f3e57989,,,Queso crema,,,190g,lacteos,dark,0.95,queso-crema-190g-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro. Nombre con sufijo por colisión estable dentro de dark.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (9).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_29 a.m. (9).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_29 a.m. (9).png",2382807,326eb1370fe178bfd88623c71d0c838fcc64259f50b57a4b4de0a3e13850b32c,,,Queso mozzarella,,,400g,lacteos,dark,0.95,queso-mozzarella-400g-02.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro. Nombre con sufijo por colisión estable dentro de dark.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_34 a.m. (1).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_34 a.m. (1).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_34 a.m. (1).png",1974867,31ff1cbf48d154506f92cbddf79266dc72cfced4e394c5cf3ec4f9d6c657d69a,,,Queso manchego,,,180g,lacteos,light,0.95,queso-manchego-180g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_35 a.m. (2).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_35 a.m. (2).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_35 a.m. (2).png",2024543,5c0a61cf44947793cf0f1e410b70b5e894453266f2b7af8eee59fce32efca5d4,,,Queso panela,,,400g,lacteos,light,0.95,queso-panela-400g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_35 a.m. (3).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_35 a.m. (3).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_35 a.m. (3).png",2101804,f08967be2a0856c02c79bb0c0f5496e00691c4124200c25b1034d3e55053d741,,,Queso Oaxaca,,,400g,lacteos,light,0.95,queso-oaxaca-400g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_36 a.m. (4).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_36 a.m. (4).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_36 a.m. (4).png",1898341,f97d5a4d92acd42d511aeb750dece21510db168a785758faa269cae58a62b05c,,,Queso cottage,,,300g,lacteos,light,0.95,queso-cottage-300g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_36 a.m. (5).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_36 a.m. (5).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_36 a.m. (5).png",2044752,efb423791d80e56b23bf6478e0da8ec4759e330ad316c8de66162f1a96339a90,,,Mantequilla,,,200g,lacteos,light,0.95,mantequilla-200g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_37 a.m. (6).png",F:\Imagenes packshot 1,"ChatGPT Image 6 may 2026, 10_58_37 a.m. (6).png","Imagenes packshot 1/ChatGPT Image 6 may 2026, 10_58_37 a.m. (6).png",2169129,8108ce802f7347c49d76ac88de36e0e364dd1190e5c2b52c00d84f8b30d26e96,,,Queso manchego,,,200g,lacteos,dark,0.95,queso-manchego-200g.png,organize,"Revisión visual manual; producto genérico, marca ficticia/no comercial omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
